STREET1,STREET2,DIRECTION,LOCATION,daily_temperature,daily_precipitation,datetime_bin_start,datetime_bin_end,volume
ROGERS RD,CALEDONIA RD,Westbound,ROGERS RD WB E OF CALEDONIA RD,27,0,2018-05-26 8:00:00 PM,2018-05-26 9:00:00 PM,0
ROGERS RD,CALEDONIA RD,Westbound,ROGERS RD WB E OF CALEDONIA RD,27,0,2018-05-26 7:00:00 PM,2018-05-26 8:00:00 PM,0
ROGERS RD,CALEDONIA RD,Westbound,ROGERS RD WB E OF CALEDONIA RD,27,0,2018-05-26 6:00:00 PM,2018-05-26 7:00:00 PM,0
ROGERS RD,CALEDONIA RD,Westbound,ROGERS RD WB E OF CALEDONIA RD,27,0,2018-05-26 5:00:00 PM,2018-05-26 6:00:00 PM,0
ROGERS RD,CALEDONIA RD,Westbound,ROGERS RD WB E OF CALEDONIA RD,27,0,2018-05-26 4:00:00 PM,2018-05-26 5:00:00 PM,0
ROGERS RD,CALEDONIA RD,Westbound,ROGERS RD WB E OF CALEDONIA RD,27,0,2018-05-26 3:00:00 PM,2018-05-26 4:00:00 PM,0
ROGERS RD,CALEDONIA RD,Westbound,ROGERS RD WB E OF CALEDONIA RD,27,0,2018-05-26 2:00:00 PM,2018-05-26 3:00:00 PM,0
ROGERS RD,CALEDONIA RD,Westbound,ROGERS RD WB E OF CALEDONIA RD,27,0,2018-05-26 1:00:00 PM,2018-05-26 2:00:00 PM,0
ROGERS RD,CALEDONIA RD,Westbound,ROGERS RD WB E OF CALEDONIA RD,27,0,2018-05-26 12:00:00 PM,2018-05-26 1:00:00 PM,0
ROGERS RD,CALEDONIA RD,Westbound,ROGERS RD WB E OF CALEDONIA RD,27,0,2018-05-26 11:00:00 AM,2018-05-26 12:00:00 PM,0
ROGERS RD,CALEDONIA RD,Westbound,ROGERS RD WB E OF CALEDONIA RD,27,0,2018-05-26 10:00:00 AM,2018-05-26 11:00:00 AM,0
ROGERS RD,CALEDONIA RD,Westbound,ROGERS RD WB E OF CALEDONIA RD,27,0,2018-05-26 9:00:00 AM,2018-05-26 10:00:00 AM,0
ROGERS RD,CALEDONIA RD,Westbound,ROGERS RD WB E OF CALEDONIA RD,27,0,2018-05-26 8:00:00 AM,2018-05-26 9:00:00 AM,0
ROGERS RD,CALEDONIA RD,Westbound,ROGERS RD WB E OF CALEDONIA RD,27,0,2018-05-26 7:00:00 AM,2018-05-26 8:00:00 AM,0
ROGERS RD,CALEDONIA RD,Westbound,ROGERS RD WB E OF CALEDONIA RD,27,0,2018-05-26 6:00:00 AM,2018-05-26 7:00:00 AM,0
ROGERS RD,CALEDONIA RD,Westbound,ROGERS RD WB E OF CALEDONIA RD,27,0,2018-05-26 5:00:00 AM,2018-05-26 6:00:00 AM,0
ROGERS RD,CALEDONIA RD,Westbound,ROGERS RD WB E OF CALEDONIA RD,27,0,2018-05-26 4:00:00 AM,2018-05-26 5:00:00 AM,0
ROGERS RD,CALEDONIA RD,Westbound,ROGERS RD WB E OF CALEDONIA RD,27,0,2018-05-26 3:00:00 AM,2018-05-26 4:00:00 AM,0
ROGERS RD,CALEDONIA RD,Westbound,ROGERS RD WB E OF CALEDONIA RD,27,0,2018-05-26 2:00:00 AM,2018-05-26 3:00:00 AM,0
ROGERS RD,CALEDONIA RD,Westbound,ROGERS RD WB E OF CALEDONIA RD,27,0,2018-05-26 1:00:00 AM,2018-05-26 2:00:00 AM,0
ROGERS RD,CALEDONIA RD,Westbound,ROGERS RD WB E OF CALEDONIA RD,27,0,2018-05-26 12:00:00 AM,2018-05-26 1:00:00 AM,0
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,15,11,2017-11-02 11:00:00 PM,2017-11-03 12:00:00 AM,1
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,15,11,2017-11-02 10:00:00 PM,2017-11-02 11:00:00 PM,2
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,15,11,2017-11-02 9:00:00 PM,2017-11-02 10:00:00 PM,5
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,15,11,2017-11-02 8:00:00 PM,2017-11-02 9:00:00 PM,3
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,15,11,2017-11-02 7:00:00 PM,2017-11-02 8:00:00 PM,6
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,15,11,2017-11-02 6:00:00 PM,2017-11-02 7:00:00 PM,6
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,15,11,2017-11-02 5:00:00 PM,2017-11-02 6:00:00 PM,6
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,15,11,2017-11-02 4:00:00 PM,2017-11-02 5:00:00 PM,3
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,15,11,2017-11-02 3:00:00 PM,2017-11-02 4:00:00 PM,7
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,15,11,2017-11-02 2:00:00 PM,2017-11-02 3:00:00 PM,7
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,15,11,2017-11-02 1:00:00 PM,2017-11-02 2:00:00 PM,4
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,15,11,2017-11-02 12:00:00 PM,2017-11-02 1:00:00 PM,2
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,15,11,2017-11-02 11:00:00 AM,2017-11-02 12:00:00 PM,3
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,15,11,2017-11-02 10:00:00 AM,2017-11-02 11:00:00 AM,4
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,15,11,2017-11-02 9:00:00 AM,2017-11-02 10:00:00 AM,4
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,15,11,2017-11-02 8:00:00 AM,2017-11-02 9:00:00 AM,6
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,15,11,2017-11-02 7:00:00 AM,2017-11-02 8:00:00 AM,8
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,15,11,2017-11-02 6:00:00 AM,2017-11-02 7:00:00 AM,2
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,15,11,2017-11-02 5:00:00 AM,2017-11-02 6:00:00 AM,2
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,15,11,2017-11-02 4:00:00 AM,2017-11-02 5:00:00 AM,0
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,15,11,2017-11-02 3:00:00 AM,2017-11-02 4:00:00 AM,0
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,15,11,2017-11-02 2:00:00 AM,2017-11-02 3:00:00 AM,0
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,15,11,2017-11-02 1:00:00 AM,2017-11-02 2:00:00 AM,0
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,15,11,2017-11-02 12:00:00 AM,2017-11-02 1:00:00 AM,1
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,15,11,2017-11-02 11:00:00 PM,2017-11-03 12:00:00 AM,1
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,15,11,2017-11-02 10:00:00 PM,2017-11-02 11:00:00 PM,0
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,15,11,2017-11-02 9:00:00 PM,2017-11-02 10:00:00 PM,5
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,15,11,2017-11-02 8:00:00 PM,2017-11-02 9:00:00 PM,3
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,15,11,2017-11-02 7:00:00 PM,2017-11-02 8:00:00 PM,5
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,15,11,2017-11-02 6:00:00 PM,2017-11-02 7:00:00 PM,9
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,15,11,2017-11-02 5:00:00 PM,2017-11-02 6:00:00 PM,11
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,15,11,2017-11-02 4:00:00 PM,2017-11-02 5:00:00 PM,15
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,15,11,2017-11-02 3:00:00 PM,2017-11-02 4:00:00 PM,2
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,15,11,2017-11-02 2:00:00 PM,2017-11-02 3:00:00 PM,8
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,15,11,2017-11-02 1:00:00 PM,2017-11-02 2:00:00 PM,5
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,15,11,2017-11-02 12:00:00 PM,2017-11-02 1:00:00 PM,3
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,15,11,2017-11-02 11:00:00 AM,2017-11-02 12:00:00 PM,3
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,15,11,2017-11-02 10:00:00 AM,2017-11-02 11:00:00 AM,4
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,15,11,2017-11-02 9:00:00 AM,2017-11-02 10:00:00 AM,3
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,15,11,2017-11-02 8:00:00 AM,2017-11-02 9:00:00 AM,6
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,15,11,2017-11-02 7:00:00 AM,2017-11-02 8:00:00 AM,7
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,15,11,2017-11-02 6:00:00 AM,2017-11-02 7:00:00 AM,0
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,15,11,2017-11-02 5:00:00 AM,2017-11-02 6:00:00 AM,0
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,15,11,2017-11-02 4:00:00 AM,2017-11-02 5:00:00 AM,2
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,15,11,2017-11-02 3:00:00 AM,2017-11-02 4:00:00 AM,0
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,15,11,2017-11-02 2:00:00 AM,2017-11-02 3:00:00 AM,0
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,15,11,2017-11-02 1:00:00 AM,2017-11-02 2:00:00 AM,1
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,15,11,2017-11-02 12:00:00 AM,2017-11-02 1:00:00 AM,2
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,2,2017-11-01 11:00:00 PM,2017-11-02 12:00:00 AM,3
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,2,2017-11-01 10:00:00 PM,2017-11-01 11:00:00 PM,1
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,2,2017-11-01 9:00:00 PM,2017-11-01 10:00:00 PM,3
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,2,2017-11-01 8:00:00 PM,2017-11-01 9:00:00 PM,5
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,2,2017-11-01 7:00:00 PM,2017-11-01 8:00:00 PM,3
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,2,2017-11-01 6:00:00 PM,2017-11-01 7:00:00 PM,5
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,2,2017-11-01 5:00:00 PM,2017-11-01 6:00:00 PM,3
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,2,2017-11-01 4:00:00 PM,2017-11-01 5:00:00 PM,7
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,2,2017-11-01 3:00:00 PM,2017-11-01 4:00:00 PM,4
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,2,2017-11-01 2:00:00 PM,2017-11-01 3:00:00 PM,4
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,2,2017-11-01 1:00:00 PM,2017-11-01 2:00:00 PM,3
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,2,2017-11-01 12:00:00 PM,2017-11-01 1:00:00 PM,8
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,2,2017-11-01 11:00:00 AM,2017-11-01 12:00:00 PM,7
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,2,2017-11-01 10:00:00 AM,2017-11-01 11:00:00 AM,5
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,2,2017-11-01 9:00:00 AM,2017-11-01 10:00:00 AM,9
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,2,2017-11-01 8:00:00 AM,2017-11-01 9:00:00 AM,12
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,2,2017-11-01 7:00:00 AM,2017-11-01 8:00:00 AM,9
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,2,2017-11-01 6:00:00 AM,2017-11-01 7:00:00 AM,6
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,2,2017-11-01 5:00:00 AM,2017-11-01 6:00:00 AM,1
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,2,2017-11-01 4:00:00 AM,2017-11-01 5:00:00 AM,1
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,2,2017-11-01 3:00:00 AM,2017-11-01 4:00:00 AM,2
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,2,2017-11-01 2:00:00 AM,2017-11-01 3:00:00 AM,0
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,2,2017-11-01 1:00:00 AM,2017-11-01 2:00:00 AM,0
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,2,2017-11-01 12:00:00 AM,2017-11-01 1:00:00 AM,0
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,2,2017-11-01 11:00:00 PM,2017-11-02 12:00:00 AM,0
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,2,2017-11-01 10:00:00 PM,2017-11-01 11:00:00 PM,2
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,2,2017-11-01 9:00:00 PM,2017-11-01 10:00:00 PM,3
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,2,2017-11-01 8:00:00 PM,2017-11-01 9:00:00 PM,4
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,2,2017-11-01 7:00:00 PM,2017-11-01 8:00:00 PM,7
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,2,2017-11-01 6:00:00 PM,2017-11-01 7:00:00 PM,9
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,2,2017-11-01 5:00:00 PM,2017-11-01 6:00:00 PM,18
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,2,2017-11-01 4:00:00 PM,2017-11-01 5:00:00 PM,9
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,2,2017-11-01 3:00:00 PM,2017-11-01 4:00:00 PM,9
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,2,2017-11-01 2:00:00 PM,2017-11-01 3:00:00 PM,9
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,2,2017-11-01 1:00:00 PM,2017-11-01 2:00:00 PM,8
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,2,2017-11-01 12:00:00 PM,2017-11-01 1:00:00 PM,7
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,2,2017-11-01 11:00:00 AM,2017-11-01 12:00:00 PM,7
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,2,2017-11-01 10:00:00 AM,2017-11-01 11:00:00 AM,4
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,2,2017-11-01 9:00:00 AM,2017-11-01 10:00:00 AM,11
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,2,2017-11-01 8:00:00 AM,2017-11-01 9:00:00 AM,12
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,2,2017-11-01 7:00:00 AM,2017-11-01 8:00:00 AM,7
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,2,2017-11-01 6:00:00 AM,2017-11-01 7:00:00 AM,3
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,2,2017-11-01 5:00:00 AM,2017-11-01 6:00:00 AM,2
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,2,2017-11-01 4:00:00 AM,2017-11-01 5:00:00 AM,1
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,2,2017-11-01 3:00:00 AM,2017-11-01 4:00:00 AM,0
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,2,2017-11-01 2:00:00 AM,2017-11-01 3:00:00 AM,1
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,2,2017-11-01 1:00:00 AM,2017-11-01 2:00:00 AM,1
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,2,2017-11-01 12:00:00 AM,2017-11-01 1:00:00 AM,2
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,1,2017-10-31 11:00:00 PM,2017-11-01 12:00:00 AM,4
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,1,2017-10-31 10:00:00 PM,2017-10-31 11:00:00 PM,1
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,1,2017-10-31 9:00:00 PM,2017-10-31 10:00:00 PM,3
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,1,2017-10-31 8:00:00 PM,2017-10-31 9:00:00 PM,5
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,1,2017-10-31 7:00:00 PM,2017-10-31 8:00:00 PM,4
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,1,2017-10-31 6:00:00 PM,2017-10-31 7:00:00 PM,8
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,1,2017-10-31 5:00:00 PM,2017-10-31 6:00:00 PM,8
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,1,2017-10-31 4:00:00 PM,2017-10-31 5:00:00 PM,11
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,1,2017-10-31 3:00:00 PM,2017-10-31 4:00:00 PM,5
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,1,2017-10-31 2:00:00 PM,2017-10-31 3:00:00 PM,4
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,1,2017-10-31 1:00:00 PM,2017-10-31 2:00:00 PM,5
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,1,2017-10-31 12:00:00 PM,2017-10-31 1:00:00 PM,4
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,1,2017-10-31 11:00:00 AM,2017-10-31 12:00:00 PM,6
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,1,2017-10-31 10:00:00 AM,2017-10-31 11:00:00 AM,6
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,1,2017-10-31 9:00:00 AM,2017-10-31 10:00:00 AM,6
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,1,2017-10-31 8:00:00 AM,2017-10-31 9:00:00 AM,11
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,1,2017-10-31 7:00:00 AM,2017-10-31 8:00:00 AM,9
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,1,2017-10-31 6:00:00 AM,2017-10-31 7:00:00 AM,3
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,1,2017-10-31 5:00:00 AM,2017-10-31 6:00:00 AM,3
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,1,2017-10-31 4:00:00 AM,2017-10-31 5:00:00 AM,0
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,1,2017-10-31 3:00:00 AM,2017-10-31 4:00:00 AM,3
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,1,2017-10-31 2:00:00 AM,2017-10-31 3:00:00 AM,0
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,1,2017-10-31 1:00:00 AM,2017-10-31 2:00:00 AM,0
WOODBINE AVE,DANFORTH AVE,Northbound,WOODBINE AVE NB S OF DANFORTH AVE,8,1,2017-10-31 12:00:00 AM,2017-10-31 1:00:00 AM,0
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,1,2017-10-31 11:00:00 PM,2017-11-01 12:00:00 AM,5
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,1,2017-10-31 10:00:00 PM,2017-10-31 11:00:00 PM,5
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,1,2017-10-31 9:00:00 PM,2017-10-31 10:00:00 PM,4
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,1,2017-10-31 8:00:00 PM,2017-10-31 9:00:00 PM,5
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,1,2017-10-31 7:00:00 PM,2017-10-31 8:00:00 PM,4
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,1,2017-10-31 6:00:00 PM,2017-10-31 7:00:00 PM,10
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,1,2017-10-31 5:00:00 PM,2017-10-31 6:00:00 PM,18
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,1,2017-10-31 4:00:00 PM,2017-10-31 5:00:00 PM,13
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,1,2017-10-31 3:00:00 PM,2017-10-31 4:00:00 PM,11
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,1,2017-10-31 2:00:00 PM,2017-10-31 3:00:00 PM,3
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,1,2017-10-31 1:00:00 PM,2017-10-31 2:00:00 PM,6
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,1,2017-10-31 12:00:00 PM,2017-10-31 1:00:00 PM,6
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,1,2017-10-31 11:00:00 AM,2017-10-31 12:00:00 PM,8
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,1,2017-10-31 10:00:00 AM,2017-10-31 11:00:00 AM,3
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,1,2017-10-31 9:00:00 AM,2017-10-31 10:00:00 AM,7
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,1,2017-10-31 8:00:00 AM,2017-10-31 9:00:00 AM,13
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,1,2017-10-31 7:00:00 AM,2017-10-31 8:00:00 AM,8
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,1,2017-10-31 6:00:00 AM,2017-10-31 7:00:00 AM,5
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,1,2017-10-31 5:00:00 AM,2017-10-31 6:00:00 AM,2
WOODBINE AVE,DANFORTH AVE,Southbound,WOODBINE AVE SB S OF DANFORTH AVE,8,1,2017-10-31 4:00:00 AM,2017-10-31 5:00:00 AM,0
